Incident Date,Incident Time,FlightID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State
1-Dec-23,2150,N595JM,SR22,2000,A90,Green,No,Merrimack,New Hampshire
1-Dec-23,1726,N295JD,SLG2,Unk,TOA,Unk,No,Torrance,California
1-Dec-23,0620,EAGLE1,R66,1600,ONT,Green,No,Ontario,California
1-Dec-23,2325,CNS5,PC24,10000,CAE,Green,No,Columbia,South Carolina
1-Dec-23,0020,N463FA,P28A,3000,RDG,Green,No,Reading,Pennsylvania
1-Dec-23,0048,N9758C,P28A,4500,A90,Green,No,Merrimack,New Hampshire
1-Dec-23,0605,LN652AE,HELO,1500,FTW,Green,No,Fort Wayne,Indiana
1-Dec-23,0202,N865PC,FA50,12000,PHL,Green,No,Philadelphia,Pennsylvania
1-Dec-23,0154,SKW4760,E75L,35000,ZMP,Green,No,Dodge Center,Minnesota
1-Dec-23,0314,RPA4649,E75L,4000,SDF,Green,No,Louisville,Kentucky
1-Dec-23,0348,SKW5589,E75L,11000,FAR,Green,No,Fargo ,North Dakota
1-Dec-23,0222,SKW4031,E175,1500,PSC,Green,No,Pasco,Washington
1-Dec-23,0300,SKW4031,E175,1500,PSC,Green,No,Pasco,Washington
1-Dec-23,0132,LTA6630,DA40,2000,IND,Green,No,Indianapolis,Indiana
1-Dec-23,0200,MTU94,DA40,4000,BNA,Green,No,Nashville,Tennessee
1-Dec-23,0020,JIA5103,CRJ9,20000,ZNY,Green,No,Ronkonkoma,New York
1-Dec-23,0020,JIA5103,CRJ9,20000,ZNY,Green,No,Ronkonkoma,New York
1-Dec-23,0150,SKW3666,CRJ9,1000,ZJX,Green,No,Hillard,Florida
1-Dec-23,0057,C2310,CN35,2500,MOB,Green,No,Mobile,Alabama
1-Dec-23,0519,N175SP,C414,5000,ZJX,Green,No,Hillard,Florida
1-Dec-23,0110,N177TG,C177,3000,ABE,Green,No,Allentown,Pennsylvania
1-Dec-23,0115,5227E,C172,3000,VGT,Green,No,Las Vegas,Nevada
1-Dec-23,0302,N737PM,C172,1800,EMT,Blue,No,El Monte,California
1-Dec-23,0401,N1181M,C172,2500,NCT,Green,No,Mather,California
1-Dec-23,0532,N5513L,C172,1200,LGB,Green,No,Long Beach,California
1-Dec-23,2344,N308SP,C172,2500,ADS,Green,No,Dallas,Texas
1-Dec-23,0012,N31075,BE36,9000,PWM,White,No,Portland,Maine
1-Dec-23,0619,N203DH,BE20,12000,A11,Green,No,Anchorage,Alaska
1-Dec-23,0439,AAL1903,B757,34000,ZTL,Green,No,Hampton,Georgia
1-Dec-23,0505,UAL2626,B757,11000,PCT,Green,No,Warrenton,Virginia
1-Dec-23,0025,UAL1069,B753,Unk,C90,Unk,No,Elgin,Illinois
1-Dec-23,0047,SWA393,B738,12000,ZNY,Green,No,Ronkonkoma,New York
1-Dec-23,0144,AAL1270,B738,34000,ZJX,Green,No,Hillard,Florida
1-Dec-23,0154,SWA3024,B737,2000,HOU,Green,No,Houston,Texas
1-Dec-23,0346,SWA2280,B737,10000,D01,Green,No,Denver,Colorado
1-Dec-23,0547,UAL217,B737,8000,N90,Green,No,Westbury,New York
1-Dec-23,0517,SWA1673,B38M,11000,SCT,Green,No,San Diego,California
1-Dec-23,0345,AAL778,A321,6000,P50,Green,No,Phoenix,Arizona
1-Dec-23,0543,AAL2446,A321,3000,NCT,Green,No,Mather,California
1-Dec-23,2327,AAL312,A321,2000,PBI,Green,No,West Palm Beach,Florida
1-Dec-23,0545,JBU1033,A320,2000,SJU,Green,No,San Juan,Puerto Rico
1-Dec-23,0556,UPS609,A306,6000,PHL,Green,No,Philadelphia,Pennsylvania
1-Dec-23,0724,FDX153,A306,5000,IND,Green,No,Indianapolis,Indiana
1-Dec-23,0312,NKS1456,A20N,7000,NCT,Green,No,Mather,California
2-Dec-23,0546,N700FP,TBM7,10000,NCT,Green,No,Mather,California
2-Dec-23,0154,N953MB,SR22,1100,TOA,Green,No,Torrance,California
2-Dec-23,0005,N98HH,SR22,Unk,MYR,Unk,No,Myrtle Beach,South Carolina
2-Dec-23,0126,N295JD,SLG2,1500,TOA,Green,No,Torrance,California
2-Dec-23,0341,NIT254,P28A,1200,AGS,Green,No,Augusta,Georgia
2-Dec-23,0121,N744HJ,HELO,1000,SAN,Green,No,San Diego,California
2-Dec-23,0153,RPA5605,E75S,2000,BOS,Green,No,Boston,Massachusetts
2-Dec-23,0131,SKW4837,E75L,2500,AUS,Green,No,Austin,Texas
2-Dec-23,0252,SKW4112,E75L,1200,SEA,Green,No,Seattle,Washington
2-Dec-23,0507,SKW5012,E75L,33000,ZAB,Green,No,Albuquerque,New Mexico
2-Dec-23,0509,SKW3410,E75L,32000,ZLA,Green,No,Palmsdale,California
2-Dec-23,0037,RPA3687,E75L,19000,ZOB,Green,No,Oberlin,Ohio
2-Dec-23,0111,JTZ807,E55P,3000,SNA,Green,No,Santa Ana,California
2-Dec-23,2235,NTW479,E55P,2000,GRB,Unk,No,Green Bay,Wisconsin
2-Dec-23,0042,JBU1418,E190,17000,BOS,Green,No,Boston,Massachusetts
2-Dec-23,0134,ENY4157,E170,10000,LIT,Green,No,Little Rock,Arkansas
2-Dec-23,0511,RVF503,DH8A,8300,ZAN,Green,No,Anchorage,Alaska
2-Dec-23,0258,N98ME,DA62,7000,JAX,Green,No,Jacksonville,Florida
2-Dec-23,0857,N913DA,DA40,6000,P50,Green,No,Phoenix,Arizona
2-Dec-23,0030,EDV4917,CRJ9,6000,BGR,Blue,No,Bangor,Maine
2-Dec-23,0127,SKW5048,CRJ2,14000,D01,Green,No,Denver,Colorado
2-Dec-23,2351,EJA220,CL60,4000,D10,Green,No,Dallas-Fort Worth,Texas
2-Dec-23,0213,EJA851,C700,3500,LAS,Green,No,Las Vegas,Nevada
2-Dec-23,2328,N12F,C680,2600,IND,Green and Red,No,Indianapolis,Indiana
2-Dec-23,0153,PXT920,C250,1600,OAK,Green,No,Oakland,California
2-Dec-23,0205,WRF7HA,C208,1700,FAI,Green,No,Fairbanks,Alaska
2-Dec-23,0125,ALCO3,C206,4000,NCT,Green,No,Mather,California
2-Dec-23,0315,CXK448,C172,500,LGB,Green,No,Long Beach,California
2-Dec-23,0359,N5043J,C172,500,NCT,Green,No,Mather,California
2-Dec-23,2113,N303LK,C172,2500,S46,Green,No,Burien,Washington
2-Dec-23,0050,VANDY56,BE40,2000,LIT,Green,No,Little Rock,Arkansas
2-Dec-23,0120,N400CN,BE40,5000,P50,Green,No,Phoenix,Arizona
2-Dec-23,0613,AAL116,B788,Unk,HCF,Unk,No,Honolulu,Hawaii
2-Dec-23,0949,DAL308,B763,14000,SCT,Green,No,San Diego,California
2-Dec-23,0150,ASA669,B739,2000,PDX,Green,No,Portland,Oregon
2-Dec-23,0513,AAL561,B738,4000,P50,Green,No,Phoenix,Arizona
2-Dec-23,2354,UAL2033,B738,1800,RSW,Green,No,Fort Myers,Florida
2-Dec-23,2341,DAL1471,B738,1800,RSW,Green,No,Fort Myers,Florida
2-Dec-23,0545,ASA836,B738,Unk,HCF,Unk,No,Honolulu,Hawaii
2-Dec-23,0058,SWA1256,B737,1500,BWI,Green,No,Baltimore,Maryland
2-Dec-23,0217,WJA1172,B737,5000,RSW,Green,No,Fort Myers,Florida
2-Dec-23,0608,SWA3721,B737,8000,P50,Green,No,Phoenix,Arizona
2-Dec-23,0211,AMF1651,B190,3000,ZMP,Green,No,Dodge Center,Minnesota
2-Dec-23,0304,LIL141,AT76,15000,ZMA,Green,No,Melbourne,Florida
2-Dec-23,0320,AAL2405,A321,7000,D10,Green,No,Dallas-Fort Worth,Texas
2-Dec-23,2312,FFT689,A20N,11000,PCT,Blue,No,Warrenton,Virginia
3-Dec-23,0303,N227JT,SW3,15000,ZAB,Green,No,Albuquerque,New Mexico
3-Dec-23,0505,N469JG,S22T,13000,NCT,Green,No,Mather,California
3-Dec-23,0059,SCU24,PS28,6000,ZFW,Green,No,Fort Worth,Texas
3-Dec-23,2343,N21489,PA28,1200,DWH,Green,No,Houston,Texas
3-Dec-23,2357,SCU24,P28A,2400,RVS,Green,No,Tulsa,Oklahoma
3-Dec-23,0106,N418TY,HELO,6900,PRC,Green,No,Prescott,Arizona
3-Dec-23,0120,NVT7,HELO,3500,SDL,Green,No,Scottsdale,Arizona
3-Dec-23,2300,RPA4719,E75L,15000,IND,Blue,No,Indianapolis,Indiana
3-Dec-23,0125,JIA5053,CRJ9,2200,ABE,Green,No,Allentown,Pennsylvania
3-Dec-23,2340,JIA5392,CRJ9,10000,CLT,Multi-colored,No,Charlotte,North Carolina
3-Dec-23,0044,GJS4556,CRJ7,7000,ZBW,Green,No,Nashua,New Hampshire
3-Dec-23,0328,SKW4872,CRJ7,21000,ZAB,Green,No,Albuquerque,New Mexico
3-Dec-23,0535,SLH819,C560,25000,ZMP,Green,No,Dodge Center,Minnesota
3-Dec-23,0001,N404RP,C550,1500,FTW,Green,No,Fort Wayne,Indiana
3-Dec-23,0317,N325BN,C25B,1500,RSW,Green,No,Fort Myers,Florida
3-Dec-23,0130,N6125D,C172,2500,S46,Green,No,Burien,Washington
3-Dec-23,0152,ERU17,C172,3000,DVT,Green,No,Phoenix,Arizona
3-Dec-23,0221,N660JW,C172,4500,DVT,Green,No,Phoenix,Arizona
3-Dec-23,0443,N75733,C172,9000,SCT,Green,No,San Diego,California
3-Dec-23,0933,ATN3357,B763,7000,P50,Green,No,Phoenix,Arizona
3-Dec-23,2340,ATN3460,B763,Unk,CLT,Unk,No,Charlotte,North Carolina
3-Dec-23,2345,SWA3529,B738,4000,TUL,Green,No,Tulsa,Oklahoma
3-Dec-23,0200,SWA1841,B738,Unk,P50,Unk,No,Phoenix,Arizona
3-Dec-23,0001,SWA1371,B737,4000,D10,Green,No,Dallas-Fort Worth,Texas
3-Dec-23,0135,SWA1333,B737,14000,U90,Green,No,Tucson,Arizona
3-Dec-23,0250,SWA3704,B737,12000,JCF,Green,No,Edwards AFB,California
3-Dec-23,0345,SWA2035,B737,8000,NCT,Green,No,Mather,California
3-Dec-23,1114,ALCO1,B505,Unk,OAK,Unk,No,Oakland,California
3-Dec-23,0330,TRPR8,B407,2200,MSP,Green,No,Minneapolis,Minnesota
3-Dec-23,2348,N111TM,B350,12000,ZME,Green,No,Memphis,Tennessee
3-Dec-23,2327,C6527,AS65,3000,CLE,Green,No,Cleveland,Ohio
3-Dec-23,0631,DAL2921,A321,1600,SAN,Green,No,San Diego,California
3-Dec-23,0047,AAL916,A319,8000,MIA,Green,No,Miami,Florida
4-Dec-23,0215,JAVAN75,TEX2,10000,P50,Green,No,Phoenix,Arizona
4-Dec-23,0040,RANGER734,TEX2,1600,CRP,Green,No,Corpus Christi,Texas
4-Dec-23,0218,OST47,SR20,4500,ZFW,Green,No,Fort Worth,Texas
4-Dec-23,0305,CXK1076,PA44,6000,ZFW,Blue,No,Fort Worth,Texas
4-Dec-23,2304,N32303,PA32,4000,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
4-Dec-23,0230,ASI577,PA28,2500,DVT,Green,No,Phoenix,Arizona
4-Dec-23,0151,N75332,P28A,2000,FSM,Multiple green,No,Fort Smith,Arkansas
4-Dec-23,0124,FDX51,MD11,4000,ZSU,Green,No,San Juan,Puerto Rico
4-Dec-23,0325,N201XQ,M20P,5500,SBA,Green,No,Santa Barbara,California
4-Dec-23,0224,N599TA,LJ45,3000,BTR,Green,No,Baton Rouge,Louisiana
4-Dec-23,0322,LF32,HELO,2300,GEG,Green,No,Spokane ,Washington
4-Dec-23,2357,N21J,F2TH,3000,ZME,Green,No,Memphis,Tennessee
4-Dec-23,0855,N911RZ,EC35,4000,ZHU,Green,No,Houston,Texas
4-Dec-23,0047,QXE2415,E75L,13000,ELP,Unk,No,El Paso,Texas
4-Dec-23,0239,RPA4765,E75L,9000,PCT,Blue,No,Warrenton,Virginia
4-Dec-23,0251,ASH6169,E175,3000,PCT,Blue,No,Warrenton,Virginia
4-Dec-23,0418,ENY3945,E170,2000,MEM,Green,No,Memphis,Tennessee
4-Dec-23,0037,JSX552,E145,17000,ZFW,Green,No,Fort Worth,Texas
4-Dec-23,0102,UCA4269,E145,8000,CRP,Green,No,Corpus Christi,Texas
4-Dec-23,0325,UCA4907,E145,1700,BRO,Green,No,Brownsville,Texas
4-Dec-23,0355,PDT5866,E145,10000,CLT,Green,No,Charlotte,North Carolina
4-Dec-23,2235,PDT2428,DH8D,4000,PCT,Green,No,Warrenton,Virginia
4-Dec-23,0254,LTA661,DA40,3500,MYR,Green,No,Myrtle Beach,South Carolina
4-Dec-23,0005,EDV5081,CRJ9,11000,PCT,Blue,No,Warrenton,Virginia
4-Dec-23,0058,EDV5512,CRJ9,7000,BHM,Green,No,Birmingham,Alabama
4-Dec-23,0010,SKW4918,CRJ7,6000,LCH,Green,No,Lake Charles,Louisiana
4-Dec-23,0225,EJA657,C56X,10000,GSO,Green,No,Greensboro,North Carolina
4-Dec-23,0039,SKT769,C172,1500,DAL,Green,No,Dallas ,Texas
4-Dec-23,0113,N21769,C172,1400,DAL,Blue,No,Dallas ,Texas
4-Dec-23,0135,N441QF,C172,2200,NCT,Green,No,Mather,California
4-Dec-23,0208,N21769,C172,1500,DAL,Green,No,Dallas ,Texas
4-Dec-23,0258,N85FF,C172,5500,L30,Green,No,Las Vegas,Nevada
4-Dec-23,0255,SCA20,C172,2500,CHD,Green,No,Chandler,Arizona
4-Dec-23,0315,N52070,C172,3800,SBA,Green,No,Santa Barbara,California
4-Dec-23,0350,N441QF,C172,6000,NCT,Green,No,Mather,California
4-Dec-23,0133,N24547,C172,7500,AUS,Green,No,Austin,Texas
4-Dec-23,0029,N757QH,C152,3400,DTO,Blue,No,Denton,Texas
4-Dec-23,0739,LN1079D,BE9L,8000,LAS,Green,No,Las Vegas,Nevada
4-Dec-23,0111,DLX170,BE20,6000,NCT,Green,No,Mather,California
4-Dec-23,0519,DAL2610,BCS1,10000,S46,Green,No,Burien,Washington
4-Dec-23,0238,UPS916,B744,13500,ZLA,Green,No,Palmsdale,California
4-Dec-23,0501,DAL2976,B739,5200,ZTL,Green,No,Hampton,Georgia
4-Dec-23,0635,UAL2239,B739,12000,NCT,Green,No,Mather,California
4-Dec-23,2350,DAL1491,B739,4500,TPA,Green,No,Tampa,Florida
4-Dec-23,0001,SWA947,B738,21000,ZID,Green,No,Indianapolis,Indiana
4-Dec-23,0201,SWA278,B738,15000,D01,Green,No,Denver,Colorado
4-Dec-23,0322,UAL1224,B738,11000,ZHU,Green,No,Houston,Texas
4-Dec-23,0537,SWA2300,B738,8000,NCT,Green,No,Mather,California
4-Dec-23,0620,SWA2259,B738,1500,SAN,Green,No,San Diego,California
4-Dec-23,0650,AAL2194,B738,5000,SCT,Green,No,San Diego,California
4-Dec-23,0010,SWA2268,B737,20000,ZHU,Green,No,Houston,Texas
4-Dec-23,0213,SWA2888,B737,3800,SAN,Green,No,San Diego,California
4-Dec-23,0210,UAL1152,B737,13000,GSP,Green,No,Greer,South Carolina
4-Dec-23,0245,SWA1463,B737,9000,PCT,Blue,No,Warrenton,Virginia
4-Dec-23,2330,AAL2550,B737,18000,ZTL,Green,No,Hampton,Georgia
4-Dec-23,0535,LN902ST,B39L,12000,HCF,Green,No,Honolulu,Hawaii
4-Dec-23,0453,SWA3102,B38M,12500,BNA,Green,No,Nashville,Tennessee
4-Dec-23,0119,CYC832,B350,24000,ZJX,Green,No,Hillard,Florida
4-Dec-23,2344,N1479R,AA5,2600,CMH,Green,No,Columbus,Ohio
4-Dec-23,0204,UAL624,A320,15000,D01,Green,No,Denver,Colorado
4-Dec-23,0512,DAL386,A320,6500,HCF,Green,No,Honolulu,Hawaii
5-Dec-23,2337,CXK109,P28T,1400,UES,Green,No,Waukesha,Wisconsin
5-Dec-23,0243,N32544,P28R,3500,ZAB,Green,No,Albuquerque,New Mexico
5-Dec-23,0456,CXK259,P28A,2000,I90,Multiple Blue,No,Houston,Texas
5-Dec-23,0642,ASI625,P28A,6000,ZHU,Green,No,Houston,Texas
5-Dec-23,0230,JIA5437,CRJ7,19000,ZME,Green,No,Memphis,Tennessee
5-Dec-23,0220,CHILI73,C5M,3000,SAT,Green,No,San Antonio,Texas
5-Dec-23,0126,N113US,C560,5000,ZAB,Green,No,Albuquerque,New Mexico
5-Dec-23,0133,N51594,C172,1000,LGB,Green,No,Long Beach,California
5-Dec-23,0156,ERU937,C172,3500,DAB,Green,No,Daytona Beach,Florida
5-Dec-23,0215,N225TF,C172,1200,SNA,Green,No,Santa Ana,California
5-Dec-23,0235,ERU886,C172,2700,DAB,Blue,No,Daytona Beach,Florida
5-Dec-23,0218,N5176R,C172,2500,CNO,Green,No,Chino,California
5-Dec-23,0115,N18LW,C172,Unk,SAT,Unk,No,San Antonio,Texas
5-Dec-23,0135,N220HG,C152,2000,D10,Green,No,Dallas-Fort Worth,Texas
5-Dec-23,0340,BISON01,C130,4000,GTF,Green,No,Great Falls,Montana
5-Dec-23,0155,CFYEV,BE9T,2000,MSY,Green,No,New Orleans,Louisiana
5-Dec-23,0255,AIP5041,BE99,4000,BIL,Green,No,Billings,Montana
5-Dec-23,0302,ATN3598,B763,24000,ZAB,Green,No,Albuquerque,New Mexico
5-Dec-23,0255,EOSIN88,B762,11000,ZKC,Green,No,Olathe,Kansas
5-Dec-23,0120,ASA710,B739,9000,D01,Green,No,Denver,Colorado
5-Dec-23,0432,ASA1086,B739,1800,ONT,Green,No,Ontario,California
5-Dec-23,0000,SWA1783,B738,2000,D10,Green,No,Dallas-Fort Worth,Texas
5-Dec-23,0010,SWA2268,B737,9000,I90,Green,No,Houston,Texas
5-Dec-23,0412,HAL510,B712,1000,ITO,Green,No,Hilo,Hawaii
5-Dec-23,0000,UAL1821,B38M,17000,IAH,Green,No,Houston,Texas
5-Dec-23,0115,AIP1828,B190,11000,D01,Green,No,Denver,Colorado
5-Dec-23,0436,THNDR11,B1,19000,ZDV,Green,No,Longmont,Colorado
5-Dec-23,0011,C6569,AS65,5000,ZID,Green,No,Indianapolis,Indiana
5-Dec-23,0155,AAL2901,A321,2600,CLT,Green,No,Charlotte,North Carolina
5-Dec-23,0402,DAL505,A321,3000,LGA,Green,No,New York,New York
5-Dec-23,0658,DAL464,A21N,4000,HCF,Blue,No,Honolulu,Hawaii
6-Dec-23,0102,N519CA,SLG2,900,TOA,Green,No,Torrance,California
6-Dec-23,0440,LBQ611,PC12,Unk,CRP,Unk,No,Corpus Christi,Texas
6-Dec-23,0233,OUA38,PA44,3000,ZFW,Green,No,Fort Worth,Texas
6-Dec-23,2305,N9359N,P28R,3500,TRI,Green,No,Bristol/Johnson/Kingsport,Tennessee
6-Dec-23,0059,N7944N,P28A,2500,I90,Green,No,Houston,Texas
6-Dec-23,0230,N886EC,P28A,1000,DWH,Green,No,Houston,Texas
6-Dec-23,0833,N9690K,P28A,5500,SCT,Blue,No,San Diego,California
6-Dec-23,0543,EDG960,GLF5,2000,YIP,White,No,Detroit,Michigan
6-Dec-23,0555,REH09,EC35,2200,SAN,Green,No,San Diego,California
6-Dec-23,0204,SKW3449,E75L,5000,BOI,Green,No,Boise,Idaho
6-Dec-23,0209,SKW4715,E75L,7000,BOI,Green,No,Boise,Idaho
6-Dec-23,0150,N295RA,DA42,6000,PRC,Green,No,Prescott,Arizona
6-Dec-23,0412,SKW3114,CRJ7,9000,ZHU,Green,No,Houston,Texas
6-Dec-23,0336,EDV4903,CRJ2,17000,ZTL,Green,No,Hampton,Georgia
6-Dec-23,0146,IRO7591,C208,3000,AZO,Green,No,Kalamazoo,Michigan
6-Dec-23,0643,BVN7518,C208,8000,ZME,Green,No,Memphis,Tennessee
6-Dec-23,0145,IRO7604,C208,Unk,GRR,Unk,No,Grand Rapids,Michigan
6-Dec-23,0016,N494JB,C172,1800,DWH,Green,No,Houston,Texas
6-Dec-23,0131,N212BS,C172,3500,ABI,Green,No,Abilene,Texas
6-Dec-23,0137,N858WK,C172,4500,MGM,Green,No,Montgomery,Alabama
6-Dec-23,0139,N760LA,C172,7000,P50,Green,No,Phoenix,Arizona
6-Dec-23,0225,ERU27,C172,6800,PRC,Green,No,Prescott,Arizona
6-Dec-23,0228,ERU70,C172,7100,PRC,Green,No,Prescott,Arizona
6-Dec-23,0238,ERU944,C172,2000,DAB,Green,No,Daytona Beach,Florida
6-Dec-23,0255,N37CJ,C172,10000,P50,Green,No,Phoenix,Arizona
6-Dec-23,2301,N35063,C172,1600,LAF,Green,No,Lafayette,Indiana
6-Dec-23,2355,N2458M,C172,800,PMP,Green,No,Pompano Beach,Florida
6-Dec-23,0044,N556SP,C172,Unk,AUS,Unk,No,Austin,Texas
6-Dec-23,0030,N623PA,C152,5500,ZFW,Green,No,Fort Worth,Texas
6-Dec-23,0307,N8193F,C150,1800,NCT,Green,No,Mather,California
6-Dec-23,0300,FDX1345,B763,19000,ZOA,Red And White,No,Fremont,California
6-Dec-23,0243,UPS1333,B752,22000,ZMA,Green,No,Melbourne,Florida
6-Dec-23,0448,FDX1676,B752,Unk,IND,Unk,No,Indianapolis,Indiana
6-Dec-23,0355,ASA517,B739,34000,ZLC,Blue,No,Salt Lake City,Utah
6-Dec-23,0134,DAL2646,B738,16500,ZLC,Green,No,Salt Lake City,Utah
6-Dec-23,0143,DAL599,B738,16500,A80,Green,No,Peachtree City,Georgia
6-Dec-23,0240,SWA2908,B737,5000,I90,Blue,No,Houston,Texas
6-Dec-23,0259,SWA587,B737,2500,AUS,Green,No,Austin,Texas
6-Dec-23,0225,SWA761,B737,29000,ZAB,Green,No,Albuquerque,New Mexico
6-Dec-23,0532,ASA1184,B737,3600,SNA,Green,No,Santa Ana,California
6-Dec-23,2300,SWA759,B737,8000,PCT,Green,No,Warrenton,Virginia
6-Dec-23,2340,SWA759,B737,8000,PCT,Green,No,Warrenton,Virginia
6-Dec-23,0307,PD2,AS50,Unk,ABQ,Unk,No,Albuquerque,New Mexico
6-Dec-23,0141,DAL1354,A321,7000,P50,Green,No,Phoenix,Arizona
6-Dec-23,0057,NKS2047,A319,2500,A90,Green,No,Merrimack,New Hampshire
7-Dec-23,0109,RNGR726,TEX2,2000,I90,Green,No,Houston,Texas
7-Dec-23,0157,BB213,TEX2,3500,P31,Green,No,Pensacola,Florida
7-Dec-23,0148,TEK681,PC12,4000,CMH,Green,No,Columbus,Ohio
7-Dec-23,0100,N878WS,P28A,6000,ZME,Green,No,Memphis,Tennessee
7-Dec-23,0147,ASI532,P28A,2400,DVT,Green,No,Phoenix,Arizona
7-Dec-23,0946,SO2,HELO,1100,TPA,Green,No,Tampa,Florida
7-Dec-23,2308,FOX8,HELO,2000,CLE,Green,No,Cleveland,Ohio
7-Dec-23,0126,RPA3519,E75L,14000,IND,Green,No,Indianapolis,Indiana
7-Dec-23,0130,SKW3688,E75L,6000,BOI,Green,No,Boise,Idaho
7-Dec-23,0340,SKW3751,E75L,23000,ZMP,Green,No,Dodge Center,Minnesota
7-Dec-23,2346,SKW4863,E75L,14000,ZTL,Green,No,Hampton,Georgia
7-Dec-23,0155,KING61,E2CB,10000,P31,Green,No,Pensacola,Florida
7-Dec-23,0002,RPA5842,E170,9000,CHS,Green,No,Charleston ,South Carolina
7-Dec-23,0314,UCA4375,E145,11000,ZME,Green,No,Memphis,Tennessee
7-Dec-23,0350,UCA4224,E145,700,ZHU,Green,No,Houston,Texas
7-Dec-23,0000,JIA5390,CRJ9,19000,ZTL,Green,No,Hampton,Georgia
7-Dec-23,0041,JIA5311,CRJ9,11000,ZJX,Green,No,Hillard,Florida
7-Dec-23,0410,SKW5591,CRJ7,1800,FAT,Green,No,Fresno,California
7-Dec-23,0402,N8946,CH7B,6500,ZFW,Green,No,Fort Worth,Texas
7-Dec-23,0231,N543TC,C208,5000,SBA,Green,No,Santa Barbara,California
7-Dec-23,0220,N94141,C206,2400,SBA,Green,No,Santa Barbara,California
